product_id,id,title,content,rating
273310816,10116252,Không hài lòng,"máy nhìn bề ngoài giống của hãng Lock&Lock thật. nhưng nhìn kĩ sẽ thấy lớp nhựa mỏng hơn, nhìn ""dại"" hơn hàng chính hãng. vắt cam xong, cho đường vào, lấy thìa inox khuấy cho tan đường là ca nhựa bị xước (sản phẩm chính hãng thì không). Tất nhiên, hàng thật giá 360k, hàng này chỉ 210k. 
nói chung, chịu đắt tí mà hàng chất lượng còn hơn (chưa kể loại nhựa làm ra sản phẩm này có an toàn không)",2
273310816,8053201,Rất không hài lòng,"nhân viên giao hàng giao lúc không có người nhận ở nhà, cũng không hề gọi điện thông báo giao hàng. Tự ý bỏ hàng ở sân nhà và báo giao hàng thành công trong khi người nhận không hề biết thông tin gì . Mình đặt mua cho ba mẹ ở nhà, trong này báo trạng thái giao thành công trong khi phụ huynh không hề biết gì gây tình trạng rất hoang mang.
Tôi không hề hài lòng với cách thức giao hàng như vậy. 
Đề nghị tiki xem lại cách giao hàng của nhân viên",1
273310816,13816392,Rất không hài lòng,"Hàng nhận khui ra bị bể thùng và vỏ không sử dụng được , nhờ TiKi kiểm tra lại với đơn vị vận chuyển và đổi hành giúp",1
273310816,2798616,Sản phẩm chất lượng ko tốt như kỳ vọng,"Chất lượng không như kỳ vọng. Mình gửi đi bảo hành nhưg lúc gửi lại cho mình thì thiếu quả khế để vắt cam và tháo ra chưa sửa chữa chưa ráp lại như trên hình, tuỳ sau đó có gửi cho mình 1 caia máy khác nhưg mình đánh giá shop làm ăn ko chuyên nghiệp. Làm mất time của k/h",1
273310816,5517209,Rất không hài lòng,"Vừa nhận máy xong lên thử thì máy chỉ kêu rè rè to thôi chứ ko quay, không vắt được gì cả. Đã liên hệ tổng đài, không biết kết quả ra sao.  Mình còn đặt 1 nồi chiên không dầu Lock&lock nhưng chưa nhận được, mình thấy hơi bất an :(( Có lẽ không nên mua hàng điện  tử online vì rất hên xui và chờ gởi đi gởi lại sản phẩm rất mất thời gian.",1
273310816,15125389,Rất không hài lòng,"máy quá yếu, không thể vắt cam được, đè mạnh hay đè nhẹ gì nó cũng rì rì đứng yên một chỗ.",1
273310816,11137446,Rất không hài lòng,Máy này nhựa giòn. Hàng rất mong manh cực kỳ dễ vỡ mà k bao cẩn thận. Vỡ mất cái nắp. Rất là k hài lòng,1
273310816,4827645,bảo hành là thiên thu,"Mua lần 1. sản phẩm tốt
Mua lần 2. sản phẩm lỗi, k sài được => liên hệ tiki đổi mới => nhận sản phẩm khác lỗi tiếp => quá thời hạn 7 ngày nên phải bảo hành => liên hệ tiki bảo hành => chờ đợi quá 21 ngày (theo quy định) => liên hệ tiki => chờ đợi tiếp vẫn chưa thấy tương lai gì. :))",1
273310816,6251304,Bình thường,"Máy dùng mấy ngày đầu thì khá êm. Sau đó thì vắt theo chiều kim đồng hồ thì máy kêu to, còn chiều ngược lại thì lại kêu bình thường. Vắt kiệt nước, vắt được cả tép cam, tuy nhiên lúc vắt vừa phải ấn vừa phải bóp cam thì mới nhanh kiệt nước.",3
273310816,8029188,Không hài lòng,Máy chạy rất yếu. Mỗi lần vắt được 2 quả là máy đơ phải 5 phút sau mới vắt đc tiếp. Mình mới dùng 3 lần. Hôm nay vắt đc quả rưỡi đã đơ. Nhà đông người ko nên mua. Tiền nào của nấy!,2
